4319	1	3.75572900696
4319	2	3.81349011524
4319	3	0.579248540919
2954	4	4.59632518822
2954	5	4.20185202569
2954	6	3.93692706719
14438	7	2.88635977326
14438	8	4.97077122612
14438	9	3.37325521103
8948	10	1.59232676139
8948	11	1.20176052262
8948	12	1.49531552793
1543	13	0.619853919649
1543	14	1.20994906519
1543	15	2.47875157795
3455	16	3.15490826882
3455	17	3.71324906668
3455	18	2.64777044588
181	19	1.88093332458
181	20	4.44525141093
181	21	4.67197789015
77657	22	1.83916406369
77657	23	2.78903703672
77657	24	2.47059527979
69827	25	0.624643619795
69827	26	3.34855541697
69827	27	0.660198649629
806	28	0.733849411058
806	29	2.91189726386
806	30	3.53717500803
1352	31	2.90772109958
1352	32	2.67623044834
1352	33	2.1810681628
1334	34	1.97883218751
1334	35	4.38847397415
1334	36	3.98021422886
3893	11	1.17717991347
3893	37	1.49443859499
3893	38	1.83250995304
3472	39	3.01926759123
3472	40	3.54165564631
3472	41	0.612032577674
4305	37	1.69565603899
4305	38	3.80288073744
4305	42	4.72483944853
121	43	0.991135495635
121	44	4.17910776486
121	45	3.51356791789
153	46	1.91602012106
153	47	2.56356950111
153	48	2.38374062058
150	49	4.31045908264
150	50	1.19672945854
150	51	2.33022432692
2302	37	3.41533779996
2302	38	3.35975932463
2302	11	1.47644055682
3181	11	1.45904454615
3181	37	2.17049306162
3181	52	0.734766446634
55374	53	4.17732347138
55374	54	0.838369866675
55374	55	0.979578396288
1522	37	3.8230789545
1522	38	1.17658536628
1522	11	3.51887252029
204	56	2.64169568686
204	57	2.55679491412
204	58	2.14231404184
180	59	3.74881827165
180	60	2.14387137709
180	61	1.82617510903
4367	38	1.78779458147
4367	42	0.832755461262
4367	62	3.03868786071
3183	11	2.7374634738
3183	52	2.65760109944
3183	37	2.34764180734
2928	37	0.65087185843
2928	38	1.03945056852
2928	63	4.6749618518
3897	11	0.844765216153
3897	37	1.42557047796
3897	52	1.85216791361
804	64	4.81524896792
804	65	3.67542565112
804	66	4.17811492154
517	67	4.42311765223
517	68	3.06678902752
517	69	3.64165528905
1879	70	1.33208832132
1879	71	4.67405046414
1879	72	3.09524649471
3450	73	2.88748329457
3450	74	3.26604515402
3450	75	2.22562521418
120	76	4.233008233
120	77	4.59689613205
120	78	2.04559179968
214078	79	1.94761180905
214078	80	3.74448388256
214078	81	3.2928311126
13717	82	4.4607846794
13717	83	4.5939840535
13717	84	3.49747795988
1373	85	2.95003352969
1373	86	3.82844272777
1373	87	2.96673719277
3603	88	1.89749743627
3603	89	2.47427974083
3603	90	1.77771986841
139408	91	0.899294013356
139408	92	4.97115990382
139408	93	0.875204084974
2197	79	0.929793821712
2197	80	4.35145539985
2197	81	3.50314964142
1326	94	3.61121607967
1326	95	3.39004757036
1326	96	1.31929975577
5352	97	0.565729309861
5352	70	4.94294716775
5352	98	4.46005791035
182	99	4.69769047556
182	100	3.37775265112
182	101	0.553589449438
1544	102	3.40694315481
1544	103	1.6481197369
1544	104	0.758476471273
1027	99	4.04351106407
1027	105	0.909727306951
1027	101	2.59173845753
3189	11	1.51041950604
3189	10	1.29669604912
3189	12	2.57976626993
1356	106	2.67618174212
1356	107	2.17724822415
1356	108	4.54491173076
6847	109	2.16651588834
6847	110	2.5045640655
6847	111	3.26915720697
951	112	3.16286696529
951	113	4.66904472395
951	114	2.56345698003
137	115	1.87478166433
137	116	2.45898785169
137	117	4.76171399021
91	118	1.47736373398
91	119	1.49427531596
91	120	2.25159803661
183	121	1.51971898694
183	122	3.09002744463
183	123	3.68086783679
986	124	2.26689608664
986	125	4.62368172511
986	126	3.48406338624
1367	127	2.88066042832
1367	128	4.15142447658
1367	129	4.37969141984
798	130	0.531267603884
798	131	0.963335314785
798	132	4.56261326084
179515	91	4.83367595516
179515	92	1.47608983477
179515	93	2.59151642841
776	133	3.11709618748
776	134	2.46455735925
776	135	3.75950650985
2940	11	0.722063680553
2940	37	4.68688816432
2940	52	3.24199482859
60271	136	2.67675333987
60271	137	3.8522666646
60271	138	1.68925782596
748	139	1.43299926542
748	140	2.22909831054
748	141	2.13274935307
1728	142	4.64887035995
1728	143	3.53798692577
1728	144	1.45256271261
3886	4	3.30078349265
3886	5	3.11688964465
3886	145	1.09293564115
1817	146	1.36941369861
1817	147	1.66492811724
1817	148	0.738463255025
3661	149	4.2068405095
3661	150	2.66089879708
3661	151	3.26354154768
3813	152	1.37687155236
3813	153	1.86696391932
3813	154	4.44948294326
4354	37	3.13842253358
4354	11	4.73005228229
4354	63	2.2100213941
13837	155	2.46137782233
13837	156	2.58459665113
13837	157	3.89062491869
13618	158	1.55094836722
13618	159	3.44566255318
13618	160	0.653244045413
1150	161	3.38628861643
1150	162	2.73888852395
1150	163	3.78549802171
9102	164	1.67657020866
9102	165	1.77156017907
9102	166	2.89548629701
2428	11	4.63424170124
2428	10	2.11226344124
2428	167	4.03095422474
1722	168	2.40211248547
1722	169	1.8529049651
1722	170	2.57068385789
469	94	2.54518079561
469	95	4.7638962207
469	96	3.74785001038
126	171	1.89209690091
126	172	3.63563116775
126	173	0.703094824148
2067	174	4.87380358716
2067	175	4.22163728068
2067	176	0.908531727226
3473	177	4.20832367957
3473	178	2.20717017383
3473	179	4.23202951886
9352	180	2.02594079056
9352	181	2.72666545264
9352	182	1.71378596037
1970	118	0.964945993421
1970	183	1.24734017343
1970	184	0.509121272599
59984	185	2.86721631659
59984	186	3.24984983379
59984	187	1.09263078082
2961	161	3.98048290807
2961	188	4.73341711876
2961	163	1.46498207683
779	79	3.85382604881
779	189	4.08380283634
779	190	4.18200326884
54234	191	0.587740143521
54234	192	1.41137165529
54234	193	2.29665398016
2956	37	1.66144940918
2956	11	2.667159104
2956	38	4.80191683703
136	194	0.986302591751
136	195	3.92039315444
136	196	0.739426045868
1430	197	1.02161311434
1430	198	0.797297747005
1430	199	4.24311038579
1658	200	3.37314850599
1658	201	3.62675042414
1658	202	3.89365563263
1243	203	4.99663262569
1243	204	2.28033706214
1243	205	2.09891554946
2964	206	4.43951204961
2964	207	4.89026013214
2964	208	0.576790884051
4458	209	2.75840496689
4458	210	2.86935620164
4458	211	3.70603701141
7515	56	3.55017502593
7515	57	3.96608591008
7515	58	1.18816442821
3883	206	1.09970746365
3883	9	1.82661725905
3883	208	1.93956026301
33867	212	3.75859419221
33867	213	0.770110215759
33867	214	2.58824254669
5090	215	1.04472839638
5090	216	2.64849234048
5090	217	2.19968875101
3182	11	2.92200506467
3182	52	1.01839732097
3182	37	1.41598334814
131913	218	4.60392916758
131913	219	3.73310596472
131913	220	3.56358230598
2953	11	2.30419130686
2953	10	1.03087915277
2953	12	2.77294619732
2948	37	1.04660071222
2948	38	0.920236880311
2948	63	3.65599456236
1096	221	3.40438069781
1096	222	2.82178008745
1096	223	2.78693019738
3193	121	4.53694267288
3193	123	3.23684276854
3193	224	4.159317526
70820	206	1.54979835302
70820	7	3.87671372984
70820	8	3.19796483214
484	225	0.97776450753
484	226	4.02692101858
484	227	0.557936995352
836	37	0.778572642969
836	11	1.0579201471
836	38	0.615531668974
2924	37	2.71231108307
2924	38	3.72959435139
2924	42	3.21357908267
4115	37	3.28213920333
4115	63	2.3832181275
4115	228	2.81458774908
8947	38	1.74228009014
8947	42	1.40008448855
8947	37	0.928267657557
3186	37	3.64042409823
3186	38	1.51575265892
3186	11	2.54061589421
2935	37	1.90261708502
2935	38	3.08294804593
2935	11	2.26392727337
2930	37	3.18569802662
2930	38	4.49363134349
2930	42	3.22469479023
4401	11	4.51851433664
4401	38	2.05962209385
4401	52	2.35848687942
2952	10	4.86934479065
2952	11	0.79536249571
2952	12	3.91724811931
94	229	4.90305326689
94	230	3.33259560249
94	231	4.70197433814
3458	232	0.798464739071
3458	233	4.47336297039
3458	234	3.7118399908
57227	102	2.16326839164
57227	104	3.5142370893
57227	94	2.73045556057
493	235	4.8458678524
493	236	0.797059665882
493	237	1.36291718767
4375	11	2.27277980501
4375	38	1.79168205043
4375	52	3.18766398169
3693	238	4.93875088659
3693	239	3.01709070373
3693	240	1.40689664516
3015	241	0.760704602317
3015	242	1.85671623824
3015	243	3.74577565845
4307	9	4.06982633979
4307	244	3.42989542776
4307	206	3.41876772854
4412	38	2.45378601214
4412	42	4.25289247236
4412	62	0.773780781716
4498	124	3.88644865287
4498	125	0.848919331718
4498	126	1.22302551391
2929	11	4.1459541017
2929	38	2.14503970959
2929	52	4.19456179648
3859	245	3.32062620606
3859	246	4.80091088107
3859	247	2.02665336974
2969	37	3.90556947518
2969	38	1.06463132541
2969	42	2.86897803391
2959	119	0.735994717046
2959	118	2.52661978109
2959	120	3.26205545351
771	248	0.600944221374
771	249	3.44976324566
771	250	2.15219779914
7023	251	4.73822153132
7023	252	3.09643891309
7023	253	1.02343293488
4018	254	2.88981221639
4018	255	2.96901263072
4018	256	4.93545966599
117	257	0.81750285474
117	258	4.69132271127
117	259	4.46457121707
599	260	4.09072443357
599	261	3.10847084634
599	262	0.671103706701
4617	263	3.06073656096
4617	264	1.0971375354
4617	265	1.87129689875
110013	257	2.34921535291
110013	259	2.74158308831
110013	266	3.32864212485
4369	267	4.58570169042
4369	268	3.38468355995
4369	269	0.998045218437
8355	257	3.70066209964
8355	258	3.25100779316
8355	259	3.79853094148
2153	270	1.38188550815
2153	271	2.1085354814
2153	272	3.68428872569
161063	273	3.33767480666
161063	274	2.36437264998
161063	275	1.26792934607
719	206	4.5569963601
719	207	2.53776207692
719	276	1.7738243818
55006	277	3.3181025569
55006	278	4.07402461519
55006	279	1.14535118474
4321	280	3.51446958883
4321	281	1.70327838579
4321	282	0.744993116419
4413	267	4.7733956754
4413	268	4.33920734963
4413	269	2.32578002387
8910	283	4.221356213
8910	284	1.46543131451
8910	285	1.71219064148
1516	286	4.44234471575
1516	287	3.44745059766
1516	288	1.26472340434
32007	118	3.93027794599
32007	183	1.70251905729
32007	184	3.40119792666
7824	289	0.609487443368
7824	290	4.39724529816
7824	291	2.60402954065
420	292	3.49727283874
420	293	2.37175578992
420	294	4.60340757987
507	295	0.754897107215
507	296	0.587338449728
507	297	1.93024033125
3426	298	0.648721421533
3426	299	2.15566601756
3426	300	3.69738134821
1515	301	4.16450741475
1515	302	4.84329802955
1515	303	1.20106177058
82692	304	0.855402536491
82692	305	2.01906451947
82692	306	1.69982741182
161674	307	2.34539322135
161674	308	3.53203622642
161674	309	0.956944611425
1049	310	1.42043833797
1049	311	2.59264311502
1049	312	2.2801631291
328	313	0.525552515133
328	314	2.40763949371
328	315	3.28542417597
3427	316	1.15506756144
3427	317	0.861918936996
3427	318	0.596462803014
5929	289	2.60733097353
5929	291	3.39233952507
5929	290	2.81834213828
359	82	4.77250845129
359	319	4.57093279491
359	320	2.97007569225
1429	321	4.64726393221
1429	322	3.18128964282
1429	323	4.72285953115
4405	324	2.69194533484
4405	325	4.75122547962
4405	326	1.22954110959
716	327	4.97750453557
716	328	2.53293433598
716	329	4.58516130339
5183	330	3.76719561838
5183	331	1.7712482958
5183	332	4.98448845769
2965	333	3.28235623165
2965	334	4.59062307355
2965	335	0.50398889906
16898	336	4.23619437706
16898	337	1.17658758085
16898	338	3.74469354162
835	268	3.63629212154
835	269	1.75428952933
835	267	4.66321748636
7697	230	1.73503832267
7697	339	3.30045570256
7697	231	2.26567007502
562	284	2.04631550455
562	283	1.60729593168
562	285	2.69627560403
78758	340	1.77414411527
78758	341	4.27719690037
78758	342	3.32067430995
9827	251	2.59751313247
9827	252	2.52962029425
9827	343	3.8251017544
187	344	1.53018751085
187	268	2.01609336118
187	345	1.24587956228
1082	288	2.01748659893
1082	346	1.68554745339
1082	347	3.55073355362
78722	348	3.78691620933
78722	349	4.64044718394
78722	350	0.923753233725
42278	351	2.45799799344
42278	352	1.35042400412
42278	353	1.47782996393
41977	354	2.0328241618
41977	355	2.39188279003
41977	356	3.16134506334
1933	357	3.64535257812
1933	358	1.61081743526
1933	359	2.02562767727
3593	360	2.44715319435
3593	361	1.41903445316
3593	362	3.75141095357
36485	91	3.09499886312
36485	92	4.80553030939
36485	363	1.30770459925
4414	191	3.62614087898
4414	364	4.11480114452
4414	365	3.76599627728
1296	366	0.693537777726
1296	367	4.20010664085
1296	368	4.61225135993
135	284	3.42929580279
135	283	1.48393240811
135	285	3.99118887104
53398	369	2.6556944633
53398	370	2.95384668268
53398	371	3.81373356782
585	284	2.19495345823
585	283	0.784717073138
585	285	1.58907025148
112	79	4.51422096315
112	80	1.20616585319
112	372	4.9297316584
2478	373	1.40032811702
2478	374	4.05636256986
2478	375	4.69720370557
3902	350	3.95781988501
3902	349	2.44390785701
3902	376	0.86431831554
297	377	1.87087718515
297	378	2.63060395279
297	379	1.8836436956
1548	380	4.98865236489
1548	381	3.45277277784
1548	382	2.15527589034
5161	383	2.56629201269
5161	384	0.827399955934
5161	385	1.2777460306
987	386	0.698867512706
987	387	1.18754872563
987	388	3.25177674401
243	168	2.97827059433
243	169	1.13410444444
243	170	2.19220583797
572	389	3.01959015343
572	390	3.25012732634
572	391	1.96883443899
747	206	1.62065206208
747	8	1.61613110119
747	7	4.70795093878
3422	392	2.42242168051
3422	393	2.02260656697
3422	394	2.59577722705
1202	395	3.77240575426
1202	396	3.14120198507
1202	397	3.86856641986
2933	11	3.75002379131
2933	37	4.26896900157
2933	38	3.65384302239
3187	149	4.32236853765
3187	150	0.837444884322
3187	151	1.07842976762
674	398	3.90569785203
674	399	4.93887903299
674	400	2.00818297781
3882	38	1.54637906995
3882	37	4.59498420401
3882	42	1.30633354442
4203	401	3.03165202899
4203	402	4.93450059209
4203	403	4.82898700705
734	404	2.18447928604
734	405	4.52994464703
734	406	2.35135270104
252846	407	1.54838279892
252846	408	1.40775592514
252846	409	1.35219858406
1500	410	2.94939896558
1500	411	3.29320920707
1500	412	2.63271684509
3453	413	3.00867612447
3453	414	3.32107526403
3453	415	1.00026139493
3459	416	0.664865710488
3459	417	4.52914679705
3459	418	2.76809952637
2963	37	1.58370882524
2963	38	2.69118778496
2963	63	1.23575172484
1017	419	2.7798546915
1017	420	4.92889112989
1017	421	4.73381235364
600	143	3.8791224978
600	422	3.09507661753
600	144	4.1782303897
430	168	4.2112115225
430	169	3.16663233138
430	170	4.40194904563
3148	423	2.11077728971
3148	424	3.34267644133
3148	425	2.3948954611
2652	185	4.12941726172
2652	186	2.28513396751
2652	187	3.8174746422
7546	426	3.18663776305
7546	427	2.1626293224
7546	428	0.902981194343
8609	429	3.06074695043
8609	430	1.6243079194
8609	431	1.82935636814
1786	432	0.768844862583
1786	433	2.36547598344
1786	434	2.33490903812
3437	435	4.55494088555
3437	436	3.09573443059
3437	437	4.2409640207
108	438	2.89301795383
108	439	2.27507964424
108	440	1.95717021402
2946	37	1.98727896989
2946	63	4.23897221319
2946	228	1.10532203479
4318	441	3.51468756788
4318	442	0.834746074086
4318	443	0.865573434148
331	444	3.2089513025
331	445	1.65859916704
331	446	3.68319511687
540	447	1.60636803737
540	448	2.07495949892
540	449	1.64615003344
843	450	0.59559720474
843	451	4.86938943434
843	452	1.87952381614
5339	292	3.02824267218
5339	453	2.87598919648
5339	454	1.96624176633
58366	455	3.39747449174
58366	456	1.75729493079
58366	457	1.27173234052
